Unnamed: 0,petal length (cm),petal width (cm),sepal length (cm),sepal width (cm),Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,petal length (cm).1,petal width (cm).1,sepal length (cm).1,sepal width (cm).1,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,petal length (cm).2,petal width (cm).2,sepal length (cm).2,sepal width (cm).2,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
78,5,1.7,6.7,3,4.244997055358225,0.5916079783099616,0.5916079783099616,C2,0.35,,78,5,1.7,6.7,3,4.171570355521404,0.45061487994014227,0.45061487994014227,C2,0.20305377002346883,,78,5,1.7,6.7,3,4.101835586634267,0.41683792137260073,0.41683792137260073,C2,0.17375385269423047
79,4.5,1.5,6,2.9,3.531288716601915,0.5477225575051661,0.5477225575051661,C2,0.29999999999999993,,79,4.5,1.5,6,2.9,3.4383419419098424,0.5379752841786536,0.5379752841786536,C2,0.28941740638710306,,79,4.5,1.5,6,2.9,3.363561467524715,0.5827779520143351,0.5827779520143351,C2,0.3396301413540227
80,3.5,1,5.7,2.6,2.4939927826679855,1.6278820596099706,1.6278820596099706,C2,2.65,,80,3.5,1,5.7,2.6,2.3895276454395495,1.7033606806567148,1.7033606806567148,C2,2.901437608407307,,80,3.5,1,5.7,2.6,2.3108763531184278,1.7480301836059133,1.7480301836059133,C2,3.0556095227973232
81,3.8,1.1,5.5,2.4,2.817800560721074,1.5842979517754858,1.5842979517754858,C2,2.51,,81,3.8,1.1,5.5,2.4,2.699825560030571,1.558756054259336,1.558756054259336,C2,2.429720436690134,,81,3.8,1.1,5.5,2.4,2.618396183927424,1.6050632633944226,1.6050632633944226,C2,2.5762280794983536
82,3.7,1,5.5,2.4,2.7018512172212596,1.676305461424021,1.676305461424021,C2,2.8099999999999996,,82,3.7,1,5.5,2.4,2.584577034400649,1.6706689013997582,1.6706689013997582,C2,2.791134578104275,,82,3.7,1,5.5,2.4,2.503235357542511,1.716728258796336,1.716728258796336,C2,2.9471559145498993
83,3.9,1.2,5.8,2.7,2.8948229652260253,1.187434208703792,1.187434208703792,C2,1.4100000000000004,,83,3.9,1.2,5.8,2.7,2.7941885095933316,1.2404069193530902,1.2404069193530902,C2,1.5386093255790236,,83,3.9,1.2,5.8,2.7,2.716712512926697,1.2855827180151338,1.2855827180151338,C2,1.652722924859179
84,5.1,1.6,6,2.7,4.135214625627067,0.7810249675906649,0.7810249675906649,C2,0.6099999999999991,,84,5.1,1.6,6,2.7,4.036456319994289,0.37822449685797116,0.37822449685797116,C2,0.14305377002346545,,84,5.1,1.6,6,2.7,3.959912150084021,0.3931648445147007,0.3931648445147007,C2,0.15457859496226878
85,4.5,1.5,5.4,3,3.411744421846396,0.9746794344808959,0.9746794344808959,C2,0.9499999999999991,,85,4.5,1.5,5.4,3,3.301461235557447,0.9963687769698691,0.9963687769698691,C2,0.9927507397204328,,85,4.5,1.5,5.4,3,3.224341162857346,1.036121453849507,1.036121453849507,C2,1.073547667127216
86,4.5,1.6,6,3.4,3.5199431813596087,0.3741657386773941,0.3741657386773941,C2,0.13999999999999999,,86,4.5,1.6,6,3.4,3.4379997626992176,0.7330049073955033,0.7330049073955033,C2,0.5372961942658904,,86,4.5,1.6,6,3.4,3.368326174454477,0.7575334616224774,0.7575334616224774,C2,0.5738569454777334
87,4.7,1.5,6.7,3.1,3.9115214431215897,0.4582575694955842,0.4582575694955842,C2,0.2100000000000002,,87,4.7,1.5,6.7,3.1,3.844532559832729,0.5619439854209156,0.5619439854209156,C2,0.3157810427507422,,87,4.7,1.5,6.7,3.1,3.7767109693246343,0.5568146123154866,0.5568146123154866,C2,0.3100425124880456
88,4.4,1.3,6.3,2.3,3.6180105030251095,1.0862780491200215,1.0862780491200215,C2,1.1799999999999997,,88,4.4,1.3,6.3,2.3,3.5260152502209157,0.8682521815875558,0.8682521815875558,C2,0.75386185083155,,88,4.4,1.3,6.3,2.3,3.4499601434074627,0.9016829837640804,0.9016829837640804,C2,0.8130322032096949
89,4.1,1.3,5.6,3,2.9999999999999996,1.0148891565092224,1.0148891565092224,C2,1.030000000000001,,89,4.1,1.3,5.6,3,2.897470028213977,1.1385012442482352,1.1385012442482352,C2,1.2961850831547796,,89,4.1,1.3,5.6,3,2.8211061811707223,1.1825802808839097,1.1825802808839097,C2,1.3984961207354667
90,4,1.3,5.5,2.5,3.0215889859476257,1.3638181696985854,1.3638181696985854,C2,1.8599999999999994,,90,4,1.3,5.5,2.5,2.9043306433612095,1.3197502183028176,1.3197502183028176,C2,1.7417406387103347,,90,4,1.3,5.5,2.5,2.8234126431260784,1.3664014131163629,1.3664014131163629,C2,1.8670528217663933
91,4.4,1.2,5.5,2.6,3.3120990323358397,1.1747340124470727,1.1747340124470727,C2,1.379999999999999,,91,4.4,1.2,5.5,2.6,3.198749635570902,1.0875434426819164,1.0875434426819164,C2,1.1827507397204347,,91,4.4,1.2,5.5,2.6,3.1188953188537707,1.1322094252350732,1.1322094252350732,C2,1.2818981825911349
92,4.6,1.4,6.1,3,3.59583091927304,0.4242640687119287,0.4242640687119287,C2,0.18000000000000013,,92,4.6,1.4,6.1,3,3.508957615131659,0.48044931866040275,0.48044931866040275,C2,0.23083154780124523,,92,4.6,1.4,6.1,3,3.435766165216054,0.5191599450752323,0.5191599450752323,C2,0.26952704857051824
93,4,1.2,5.8,2.6,3.009983388658483,1.1789826122551597,1.1789826122551597,C2,1.3900000000000001,,93,4,1.2,5.8,2.6,2.9070636110873314,1.1784355458318598,1.1784355458318598,C2,1.3887103356800334,,93,4,1.2,5.8,2.6,2.828853773234898,1.2240465412591373,1.2240465412591373,C2,1.4982899351684569
94,3.3,1,5,2.3,2.3874672772626644,2.238302928559939,2.238302928559939,C2,5.01,,94,3.3,1,5,2.3,2.2457889167319256,2.2494944959246252,2.2457889167319256,C1,5.043567858515956,,94,3.3,1,5,2.3,2.1619694224370676,2.2961961456487483,2.1619694224370676,C1,4.674111783552868
95,4.2,1.3,5.6,2.7,3.1527765540868895,1.0908712114635715,1.0908712114635715,C2,1.19,,95,4.2,1.3,5.6,2.7,3.043482141362171,1.0754483360714355,1.0754483360714355,C2,1.1565891235588193,,95,4.2,1.3,5.6,2.7,2.9645322407075247,1.1219190284073428,1.1219190284073428,C2,1.258702306302476
96,4.2,1.2,5.7,3,3.07408522978788,0.9273618495495702,0.9273618495495702,C2,0.8599999999999998,,96,4.2,1.2,5.7,3,2.9762193440682685,1.050119393078918,1.050119393078918,C2,1.1027507397204352,,96,4.2,1.2,5.7,3,2.90061127106288,1.0934864496557908,1.0934864496557908,C2,1.1957126155808262
97,4.2,1.3,5.7,2.9,3.1256999216175574,0.9273618495495701,0.9273618495495701,C2,0.8599999999999995,,97,4.2,1.3,5.7,2.9,3.0244492637027385,1.0007690135632268,1.0007690135632268,C2,1.001538618508314,,97,4.2,1.3,5.7,2.9,2.947777943200741,1.0458761616356562,1.0458761616356562,C2,1.0938569454777334
98,4.3,1.3,6.2,2.9,3.3451457367355464,0.6480740698407862,0.6480740698407862,C2,0.4200000000000002,,98,4.3,1.3,6.2,2.9,3.2620574548753907,0.7367161866827946,0.7367161866827946,C2,0.5427507397204383,,98,4.3,1.3,6.2,2.9,3.189303835222381,0.775289262355088,0.775289262355088,C2,0.6010734403230965
99,3,1.1,5.1,2.5,2.0904544960366875,2.2847319317591728,2.0904544960366875,C1,4.370000000000001,,99,3,1.1,5.1,2.5,1.952132874698016,2.3588053885245723,1.952132874698016,C1,3.8108227604767397,,99,3,1.1,5.1,2.5,1.869001976276765,2.4049436277580876,1.869001976276765,C1,3.493168387326453
100,4.1,1.3,5.7,2.8,3.057776970284131,1.0295630140987002,1.0295630140987002,C2,1.0600000000000003,,100,4.1,1.3,5.7,2.8,2.9542656457358025,1.0778407297510777,1.0778407297510777,C2,1.1617406387103357,,100,4.1,1.3,5.7,2.8,2.8767051531691332,1.1238011881227872,1.1238011881227872,C2,1.2629291104261882
101,6,2.5,6.3,3.3,5.2848841046895245,1.5811388300841893,1.5811388300841893,C2,2.499999999999999,,101,6,2.5,6.3,3.3,5.196891908205786,1.4160420128459026,1.4160420128459026,C2,2.005174982144675,,101,6,2.5,6.3,3.3,5.125625455674141,1.3790184904576597,1.3790184904576597,C2,1.9016919970241224
102,5.1,1.9,5.8,2.7,4.208325082500163,0.9273618495495699,0.9273618495495699,C2,0.8599999999999991,,102,5.1,1.9,5.8,2.7,4.102251798622346,0.5774580594532427,0.5774580594532427,C2,0.3334578104275048,,102,5.1,1.9,5.8,2.7,4.024776858992923,0.5894617823917103,0.5894617823917103,C2,0.34746519290041206
103,5.9,2.1,7.1,3,5.301886456724625,1.5556349186104046,1.5556349186104046,C2,2.42,,103,5.9,2.1,7.1,3,5.229688928596854,1.3502424893790295,1.3502424893790295,C2,1.8231547801244785,,103,5.9,2.1,7.1,3,5.160367700311752,1.304014909279056,1.304014909279056,C2,1.7004548836220648
104,5.6,1.8,6.3,2.9,4.690415759823429,1.0049875621120885,1.0049875621120885,C2,1.009999999999999,,104,5.6,1.8,6.3,2.9,4.600771377745329,0.6859508127396691,0.6859508127396691,C2,0.47052851749821256,,104,5.6,1.8,6.3,2.9,4.526917241134541,0.6497749309889154,0.6497749309889154,C2,0.42220746094164974
105,5.8,2.2,6.5,3,5.056678751908213,1.3038404810405295,1.3038404810405295,C2,1.6999999999999995,,105,5.8,2.2,6.5,3,4.970406463010401,1.0489644881006186,1.0489644881006186,C2,1.1003264972961928,,105,5.8,2.2,6.5,3,4.897974021919872,1.0071093866168428,1.0071093866168428,C2,1.0142693166117533
106,6.6,2.1,7.6,3,6.0950799830683104,2.374868417407583,2.374868417407583,C2,5.639999999999998,,106,6.6,2.1,7.6,3,6.029326956202529,2.180381588399968,2.180381588399968,C2,4.754063871033567,,106,6.6,2.1,7.6,3,5.961476840781611,2.1347496140179762,2.1347496140179762,C2,4.557155914549899
107,4.5,1.7,4.9,2.5,3.591656999213594,1.6278820596099701,1.6278820596099701,C2,2.649999999999998,,107,4.5,1.7,4.9,2.5,3.4571947167459847,1.486444891843659,1.486444891843659,C2,2.209518416488107,,107,4.5,1.7,4.9,2.5,3.3757400992249287,1.5240820245782958,1.5240820245782958,C2,2.322826017642677
108,6.3,1.8,7.3,2.9,5.636488268416781,1.9390719429665313,1.9390719429665313,C2,3.759999999999999,,108,6.3,1.8,7.3,2.9,5.567081047364742,1.719796567815488,1.719796567815488,C2,2.957700234669933,,108,6.3,1.8,7.3,2.9,5.497920575224545,1.6756722722640116,1.6756722722640116,C2,2.807877564034436
109,5.8,1.8,6.7,2.5,5.047771785649585,1.431782106327635,1.431782106327635,C2,2.0499999999999994,,109,5.8,1.8,6.7,2.5,4.961028436991024,1.0497826770400465,1.0497826770400465,C2,1.1020436690133666,,109,5.8,1.8,6.7,2.5,4.88673198767867,1.0134870075881086,1.0134870075881086,C2,1.027155914549899
110,6.1,2.5,7.2,3.6,5.639148871948673,1.9157244060668015,1.9157244060668015,C2,3.6699999999999995,,110,6.1,2.5,7.2,3.6,5.574877050933568,1.8525503121136428,1.8525503121136428,C2,3.4319426589123556,,110,6.1,2.5,7.2,3.6,5.509799031585319,1.807242370772345,1.807242370772345,C2,3.2661249867148463
111,5.1,2,6.5,3.2,4.356604182158393,0.6082762530298216,0.6082762530298216,C2,0.36999999999999955,,111,5.1,2,6.5,3.2,4.2784502434838405,0.5367534583716922,0.5367534583716922,C2,0.2881042750739719,,111,5.1,2,6.5,3.2,4.2086790930268325,0.5002486362350761,0.5002486362350761,C2,0.2502486980550535
112,5.3,1.9,6.4,2.7,4.519955751995809,0.9055385138137412,0.9055385138137412,C2,0.8199999999999991,,112,5.3,1.9,6.4,2.7,4.429694719672717,0.48463589615467867,0.48463589615467867,C2,0.2348719518416485,,112,5.3,1.9,6.4,2.7,4.355213584711837,0.4502476261560707,0.4502476261560707,C2,0.2027229248591768
113,5.5,2.1,6.8,3,4.853864439804639,1.1090536506409414,1.1090536506409414,C2,1.2299999999999993,,113,5.5,2.1,6.8,3,4.776827154339743,0.8930841083397029,0.8930841083397029,C2,0.7975992245689221,,113,5.5,2.1,6.8,3,4.7064947589079855,0.8473982237422059,0.8473982237422059,C2,0.7180837496014456
114,5,2,5.7,2.5,4.190465367951393,1.1180339887498945,1.1180339887498945,C2,1.2499999999999991,,114,5,2,5.7,2.5,4.077970373644208,0.7597336271120808,0.7597336271120808,C2,0.5771951841648782,,114,5,2,5.7,2.5,3.998980824236279,0.7777453782008499,0.7777453782008499,C2,0.604887873312783
115,5.1,2.4,5.8,2.8,4.4170125650715555,1.1401754250991376,1.1401754250991376,C2,1.2999999999999992,,115,5.1,2.4,5.8,2.8,4.310888996129143,0.8811856293981463,0.8811856293981463,C2,0.7764881134578072,,115,5.1,2.4,5.8,2.8,4.234890844260115,0.8799257449420103,0.8799257449420103,C2,0.7742693166117517
116,5.3,2.3,6.4,3.2,4.626013402488151,0.9327379053088811,0.9327379053088811,C2,0.8699999999999993,,116,5.3,2.3,6.4,3.2,4.5422676395712696,0.8022841333527208,0.8022841333527208,C2,0.6436598306295263,,116,5.3,2.3,6.4,3.2,4.471646365435792,0.7677395103725032,0.7677395103725032,C2,0.589423955787011
117,5.5,1.8,6.5,3,4.645427859734774,0.8999999999999998,0.8999999999999998,C2,0.8099999999999996,,117,5.5,1.8,6.5,3,4.5629410037402405,0.6410402155108947,0.6410402155108947,C2,0.41093255790225436,,117,5.5,1.8,6.5,3,4.490971917601461,0.5968484560576094,0.5968484560576094,C2,0.3562280794983521
118,6.7,2.2,7.7,3.8,6.240192304729079,2.5632011235952596,2.5632011235952596,C2,6.570000000000001,,118,6.7,2.2,7.7,3.8,6.18664272854614,2.5113124325061253,2.5113124325061253,C2,6.306690133659832,,118,6.7,2.2,7.7,3.8,6.124229523397289,2.4652515475911208,2.4652515475911208,C2,6.077465192900416
119,6.9,2.3,7.7,2.6,6.498461356351979,2.7892651361962706,2.7892651361962706,C2,7.78,,119,6.9,2.3,7.7,2.6,6.426403807552997,2.5282491311208575,2.5282491311208575,C2,6.392043669013371,,119,6.9,2.3,7.7,2.6,6.356215090296969,2.4844757660471704,2.4844757660471704,C2,6.172619832075674
120,5,1.5,6,2.2,4.141255848169731,1.1832159566199227,1.1832159566199227,C2,1.3999999999999988,,120,5,1.5,6,2.2,4.035314601979296,0.7551327613043838,0.7551327613043838,C2,0.5702254871951834,,120,5,1.5,6,2.2,3.956122373787628,0.775953844090063,0.775953844090063,C2,0.6021043681581457
121,5.7,2.3,6.9,3.2,5.121523210920752,1.3638181696985856,1.3638181696985856,C2,1.86,,121,5.7,2.3,6.9,3.2,5.047833860384608,1.2164376008205824,1.2164376008205824,C2,1.4797204366901346,,121,5.7,2.3,6.9,3.2,4.9791223075321405,1.1710605102528266,1.1710605102528266,C2,1.3713827186736107
122,4.9,2,5.6,2.8,4.028647415696738,0.969535971483266,0.969535971483266,C2,0.9400000000000004,,122,4.9,2,5.6,2.8,3.9184129459997834,0.7493588049181198,0.7493588049181198,C2,0.5615386185083128,,122,4.9,2,5.6,2.8,3.840985340681015,0.7712897466664412,0.7712897466664412,C2,0.5948878733127831
123,6.7,2,7.7,2.8,6.211280061307815,2.5238858928247927,2.5238858928247927,C2,6.370000000000001,,123,6.7,2,7.7,2.8,6.14485590823949,2.3002027210448777,2.3002027210448777,C2,5.290932557902259,,123,6.7,2,7.7,2.8,6.0763505751277025,2.2558837702002723,2.2558837702002723,C2,5.089011584652995
124,4.9,1.8,6.3,2.7,4.109744517606904,0.6633249580710797,0.6633249580710797,C2,0.43999999999999967,,124,4.9,1.8,6.3,2.7,4.018711042952859,0.21490715007830785,0.21490715007830785,C2,0.046185083154780336,,124,4.9,1.8,6.3,2.7,3.9440375934148815,0.22161831475872432,0.22161831475872432,C2,0.049114677436497
125,5.7,2.1,6.7,3.3,4.969909455915672,1.187434208703792,1.187434208703792,C2,1.4100000000000004,,125,5.7,2.1,6.7,3.3,4.894578755301552,1.0662040816658134,1.0662040816658134,C2,1.1367911437608405,,125,5.7,2.1,6.7,3.3,4.825576365083344,1.0211885318797318,1.0211885318797318,C2,1.042826017642682
126,6,1.8,7.2,3.2,5.31224999411737,1.5968719422671311,1.5968719422671311,C2,2.55,,126,6,1.8,7.2,3.2,5.247225150504272,1.4601865220287367,1.4601865220287367,C2,2.1321446791143783,,126,6,1.8,7.2,3.2,5.180019531776941,1.414702342782259,1.414702342782259,C2,2.001382718673612
127,4.8,1.8,6.2,2.8,3.9774363602702683,0.556776436283002,0.556776436283002,C2,0.3099999999999998,,127,4.8,1.8,6.2,2.8,3.8856244880890802,0.20206817612193348,0.20206817612193348,C2,0.040831547801244726,,127,4.8,1.8,6.2,2.8,3.8111255320821846,0.23184877117256597,0.23184877117256597,C2,0.05375385269422886
128,4.9,1.8,6.1,3,4.007492981902776,0.45825756949558405,0.45825756949558405,C2,0.21000000000000005,,128,4.9,1.8,6.1,3,3.9162856571899907,0.24540881645772883,0.24540881645772883,C2,0.06022548719518324,,128,4.9,1.8,6.1,3,3.8426305959277967,0.2599390037757298,0.2599390037757298,C2,0.06756828568391889
129,5.6,2.1,6.4,2.8,4.840454524112379,1.1489125293076055,1.1489125293076055,C2,1.3199999999999994,,129,5.6,2.1,6.4,2.8,4.749720241058402,0.8073671090720406,0.8073671090720406,C2,0.6518416488113442,,129,5.6,2.1,6.4,2.8,4.675625121213088,0.7692821912715966,0.7692821912715966,C2,0.5917950898076293
130,5.8,1.6,7.2,3,5.0970579749498635,1.452583904633395,1.452583904633395,C2,2.11,,130,5.8,1.6,7.2,3,5.03182413574101,1.2826831223048394,1.2826831223048394,C2,1.6452759922456917,,130,5.8,1.6,7.2,3,4.963960539366027,1.2401119159311538,1.2401119159311538,C2,1.537877564034437
131,6.1,1.9,7.4,2.8,5.546169849544818,1.8734993995195195,1.8734993995195195,C2,3.5100000000000002,,131,6.1,1.9,7.4,2.8,5.47787342590906,1.6437279728748757,1.6437279728748757,C2,2.701841648811348,,131,6.1,1.9,7.4,2.8,5.408881453314141,1.5997877556111963,1.5997877556111963,C2,2.5593208630035087
132,6.4,2,7.9,3.8,6.014149981501959,2.4207436873820414,2.4207436873820414,C2,5.860000000000002,,132,6.4,2,7.9,3.8,5.968400384745783,2.403138358905636,2.403138358905636,C2,5.775073972043674,,132,6.4,2,7.9,3.8,5.908161806729422,2.3581053982358546,2.3581053982358546,C2,5.560661069189079
133,5.6,2.2,6.4,2.8,4.880573736764972,1.1958260743101394,1.1958260743101394,C2,1.429999999999999,,133,5.6,2.2,6.4,2.8,4.789289440899561,0.8634106858544826,0.8634106858544826,C2,0.745478012447708,,133,5.6,2.2,6.4,2.8,4.715226088595513,0.826208104581207,0.826208104581207,C2,0.6826198320756707
134,5.1,1.5,6.3,2.8,4.160528812542944,0.6480740698407857,0.6480740698407857,C2,0.41999999999999965,,134,5.1,1.5,6.3,2.8,4.072942667919967,0.2646194758387294,0.2646194758387294,C2,0.0700234669931639,,134,5.1,1.5,6.3,2.8,3.9989572332502115,0.25654572373035567,0.25654572373035567,C2,0.06581570836433198
135,5.6,1.4,6.1,2.6,4.570557952810575,1.1747340124470727,1.1747340124470727,C2,1.379999999999999,,135,5.6,1.4,6.1,2.6,4.473959427236144,0.8005826365230843,0.8005826365230843,C2,0.6409325579022529,,135,5.6,1.4,6.1,2.6,4.39767932910826,0.7882129318211567,0.7882129318211567,C2,0.6212796258901034
136,6.1,2.3,7.7,3,5.788782255362522,2.1213203435596424,2.1213203435596424,C2,4.499999999999999,,136,6.1,2.3,7.7,3,5.726977714368102,1.9523938252338713,1.9523938252338713,C2,3.8118416488113485,,136,6.1,2.3,7.7,3,5.660585216309355,1.9071869599273457,1.9071869599273457,C2,3.6373621001169107
137,5.6,2.4,6.3,3.4,4.891829923454003,1.2083045973594568,1.2083045973594568,C2,1.459999999999999,,137,5.6,2.4,6.3,3.4,4.8074940697898905,1.1165075564271014,1.1165075564271014,C2,1.2465891235588171,,137,5.6,2.4,6.3,3.4,4.737561518549751,1.0819232765799827,1.0819232765799827,C2,1.1705579764055656
138,5.5,1.8,6.4,3.1,4.606517122512408,0.854400374531753,0.854400374531753,C2,0.7299999999999998,,138,5.5,1.8,6.4,3.1,4.523277401039124,0.6407249936581322,0.6407249936581322,C2,0.4105285174982135,,138,5.5,1.8,6.4,3.1,4.45151643555381,0.5992617770528136,0.5992617770528136,C2,0.35911467743649605
139,4.8,1.8,6,3,3.8961519477556315,0.47958315233127163,0.47958315233127163,C2,0.2299999999999997,,139,4.8,1.8,6,3,3.802274759760535,0.3464440315450141,0.3464440315450141,C2,0.12002346699316271,,139,4.8,1.8,6,3,3.728138603100778,0.37353319607568564,0.37353319607568564,C2,0.13952704857051662
140,5.4,2.1,6.9,3.1,4.796873982084583,1.0677078252031316,1.0677078252031316,C2,1.140000000000001,,140,5.4,2.1,6.9,3.1,4.724720057656521,0.9180145640023576,0.9180145640023576,C2,0.8427507397204387,,140,5.4,2.1,6.9,3.1,4.65597186929902,0.8731039764685294,0.8731039764685294,C2,0.7623105537251584
141,5.6,2.4,6.7,3.1,5.0199601592044525,1.2845232578665124,1.2845232578665124,C2,1.6499999999999988,,141,5.6,2.4,6.7,3.1,4.939798282744167,1.096838078306669,1.096838078306669,C2,1.2030537700234663,,141,5.6,2.4,6.7,3.1,4.869481248819987,1.0543680557680628,1.0543680557680628,C2,1.1116919970241248
142,5.1,2.3,6.9,3.1,4.636809247747851,1.0246950765959597,1.0246950765959597,C2,1.0499999999999998,,142,5.1,2.3,6.9,3.1,4.565432695994237,0.9247567151119698,0.9247567151119698,C2,0.8551749821446808,,142,5.1,2.3,6.9,3.1,4.497563123259506,0.888379294119355,0.888379294119355,C2,0.7892177702200035
143,5.1,1.9,5.8,2.7,4.208325082500163,0.9273618495495699,0.9273618495495699,C2,0.8599999999999991,,143,5.1,1.9,5.8,2.7,4.102251798622346,0.5774580594532427,0.5774580594532427,C2,0.3334578104275048,,143,5.1,1.9,5.8,2.7,4.024776858992923,0.5894617823917103,0.5894617823917103,C2,0.34746519290041206
144,5.9,2.3,6.8,3.2,5.257375771237966,1.479864858694874,1.479864858694874,C2,2.189999999999999,,144,5.9,2.3,6.8,3.2,5.180283058327827,1.3093383448660618,1.3093383448660618,C2,1.7143669013365983,,144,5.9,2.3,6.8,3.2,5.110639890017654,1.2641533726575447,1.2641533726575447,C2,1.598083749601445
145,5.7,2.5,6.7,3.3,5.136146415358503,1.4035668847618201,1.4035668847618201,C2,1.9700000000000004,,145,5.7,2.5,6.7,3.3,5.058330269310014,1.27723787851218,1.27723787851218,C2,1.6313365983062944,,145,5.7,2.5,6.7,3.3,4.989362126070056,1.2353643133565282,1.2353643133565282,C2,1.5261249867148463
146,5.2,2.3,6.7,3,4.654030511288039,0.9949874371066197,0.9949874371066197,C2,0.9899999999999995,,146,5.2,2.3,6.7,3,4.574914465683471,0.8091791777725372,0.8091791777725372,C2,0.6547709417406394,,146,5.2,2.3,6.7,3,4.504689222476956,0.7714902148849986,0.7714902148849986,C2,0.5951971516633013
147,5,1.9,6.3,2.5,4.27668095606862,0.9055385138137414,0.9055385138137414,C2,0.8199999999999995,,147,5,1.9,6.3,2.5,4.181265313660667,0.4416717922209536,0.4416717922209536,C2,0.19507397204366922,,147,5,1.9,6.3,2.5,4.105261062018645,0.43911959378133253,0.43911959378133253,C2,0.1928260176426825
148,5.2,2,6.5,3,4.459820624195552,0.7348469228349533,0.7348469228349533,C2,0.5399999999999999,,148,5.2,2,6.5,3,4.377285309646307,0.4933120719448262,0.4933120719448262,C2,0.24335680032649737,,148,5.2,2,6.5,3,4.305674019788881,0.45070533166715243,0.45070533166715243,C2,0.20313529599319788
149,5.4,2.3,6.2,3.4,4.6508063816933936,0.9999999999999999,0.9999999999999999,C2,0.9999999999999998,,149,5.4,2.3,6.2,3.4,4.565411221699732,0.942232054629293,0.942232054629293,C2,0.887801244770939,,149,5.4,2.3,6.2,3.4,4.495318160982438,0.912931856352768,0.912931856352768,C2,0.833444574343711
150,5.1,1.8,5.9,3,4.1400483088968905,0.6708203932499363,0.6708203932499363,C2,0.4499999999999991,,150,5.1,1.8,5.9,3,4.042717880153889,0.4467878988839344,0.4467878988839344,C2,0.19961942658912077,,150,5.1,1.8,5.9,3,3.9678612758396157,0.452189675002385,0.452189675002385,C2,0.20447550217876256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sse,178.38000000000005,,,,,,,,,,sse,152.932412609546,,,,,,,,,,sse,152.34795176035803,,,,,,,,
